archivo,linea,simbolo,tipo_objeto,ruta_mencionada,categoria,consumidores,impacto,recomendacion,evidencia,versionado
backend_api/tests/test_smear_reset_tool.py,49,test_manifest_rejects_symlink,Test,microscopy-images,test_fixture,pytest: descubrimiento test_*; no ejecutar suites PostgreSQL en esta fase,Fixture o aserción; no configura runtime,Conservar prueba del contrato,"(root / ""microscopy-images"").symlink_to(target)",True
backend_api/tests/test_smear_reset_tool.py,51,test_manifest_rejects_symlink,Test,microscopy-images,test_fixture,pytest: descubrimiento test_*; no ejecutar suites PostgreSQL en esta fase,Fixture o aserción; no configura runtime,Conservar prueba del contrato,"reset.inspect_file(root, key=""microscopy-images"", table=""microscopy_images"",",True
backend_api/tests/test_smear_reset_tool.py,63,test_audit_classification_is_exact_and_fail_closed,Test,cell-crops,test_fixture,pytest: descubrimiento test_*; no ejecutar suites PostgreSQL en esta fase,Fixture o aserción; no configura runtime,Conservar prueba del contrato,"clinical = {""run-1"", ""image-1""}; keys = {""cell-crops/run-1/crop.png""}",True
backend_api/tests/test_smear_reset_tool.py,71,test_audit_classification_is_exact_and_fail_closed,Test,cell-crops,test_fixture,pytest: descubrimiento test_*; no ejecutar suites PostgreSQL en esta fase,Fixture o aserción; no configura runtime,Conservar prueba del contrato,"assert reset.classify_audit_event(event(metadata={""storage_key"":""cell-crops/run-1/crop.png""}), clinical, keys).category == ""DELETE_CLINICAL_AUDIT""",True
backend_api/tests/test_smear_reset_tool.py,114,test_exact_post_commit_file_deletion_and_idempotence,Test,microscopy-images,test_fixture,pytest: descubrimiento test_*; no ejecutar suites PostgreSQL en esta fase,Fixture o aserción; no configura runtime,Conservar prueba del contrato,"path = root / ""microscopy-images"" / ""one.jpg""",True
backend_api/tests/test_smear_reset_tool.py,118,test_exact_post_commit_file_deletion_and_idempotence,Test,microscopy-images,test_fixture,pytest: descubrimiento test_*; no ejecutar suites PostgreSQL en esta fase,Fixture o aserción; no configura runtime,Conservar prueba del contrato,"item = reset.inspect_file(root, key=""microscopy-images/one.jpg"", table=""microscopy_images"",",True
backend_api/tests/test_smear_reset_tool.py,187,recovery,Test,cell-crops,test_fixture,pytest: descubrimiento test_*; no ejecutar suites PostgreSQL en esta fase,Fixture o aserción; no configura runtime,Conservar prueba del contrato,path = root / 'cell-crops' / 'run' / name,True
backend_api/tests/test_smear_reset_tool.py,189,recovery,Test,cell-crops,test_fixture,pytest: descubrimiento test_*; no ejecutar suites PostgreSQL en esta fase,Fixture o aserción; no configura runtime,Conservar prueba del contrato,"files.append(reset.inspect_file(root, key=f'cell-crops/run/{name}', table='cell_crops',",True
backend_api/tests/test_smear_reset_tool.py,192,recovery,Test,model-explanations,test_fixture,pytest: descubrimiento test_*; no ejecutar suites PostgreSQL en esta fase,Fixture o aserción; no configura runtime,Conservar prueba del contrato,preserved = root / 'model-explanations' / 'keep'; preserved.parent.mkdir(); preserved.write_bytes(b'keep'),True
backend_api/tests/test_smear_reset_tool.py,243,test_smear_reset_tool.py,Test,model-explanations,test_fixture,pytest: descubrimiento test_*; no ejecutar suites PostgreSQL en esta fase,Fixture o aserción; no configura runtime,Conservar prueba del contrato,"lambda p: p['storage_files'][0].update(namespace='model-explanations'),",True
backend_api/tests/test_smear_reset_tool.py,285,test_after_completes_and_preserves_roots,Test,cell-crops,test_fixture,pytest: descubrimiento test_*; no ejecutar suites PostgreSQL en esta fase,Fixture o aserción; no configura runtime,Conservar prueba del contrato,assert (root / 'cell-crops').is_dir(),True
backend_api/tests/test_smear_reset_tool.py,286,test_after_completes_and_preserves_roots,Test,cell-crops,test_fixture,pytest: descubrimiento test_*; no ejecutar suites PostgreSQL en esta fase,Fixture o aserción; no configura runtime,Conservar prueba del contrato,assert not (root / 'cell-crops/run').exists(),True
backend_api/tests/test_smear_reset_tool.py,287,test_after_completes_and_preserves_roots,Test,model-explanations,test_fixture,pytest: descubrimiento test_*; no ejecutar suites PostgreSQL en esta fase,Fixture o aserción; no configura runtime,Conservar prueba del contrato,assert (root / 'model-explanations/keep').read_bytes() == b'keep',True
backend_api/tests/test_smear_reset_tool.py,293,test_partial_cleanup_retries_absent_files_and_preserves_additional,Test,cell-crops,test_fixture,pytest: descubrimiento test_*; no ejecutar suites PostgreSQL en esta fase,Fixture o aserción; no configura runtime,Conservar prueba del contrato,modified = root / 'cell-crops/run/b'; original = modified.read_bytes(); info = modified.stat(),True
backend_api/tests/test_smear_reset_tool.py,295,test_partial_cleanup_retries_absent_files_and_preserves_additional,Test,cell-crops,test_fixture,pytest: descubrimiento test_*; no ejecutar suites PostgreSQL en esta fase,Fixture o aserción; no configura runtime,Conservar prueba del contrato,extra = root / 'cell-crops/run/extra'; extra.write_bytes(b'extra'),True
backend_api/tests/test_smear_reset_tool.py,298,test_partial_cleanup_retries_absent_files_and_preserves_additional,Test,cell-crops,test_fixture,pytest: descubrimiento test_*; no ejecutar suites PostgreSQL en esta fase,Fixture o aserción; no configura runtime,Conservar prueba del contrato,assert result['conflicts'] == ['cell-crops/run/b: STORAGE_FILE_CHANGED'],True
backend_api/tests/test_smear_reset_tool.py,304,test_partial_cleanup_retries_absent_files_and_preserves_additional,Test,cell-crops,test_fixture,pytest: descubrimiento test_*; no ejecutar suites PostgreSQL en esta fase,Fixture o aserción; no configura runtime,Conservar prueba del contrato,assert result['additional_files'] == ['cell-crops/run/extra'],True
backend_api/tests/test_smear_reset_tool.py,312,test_symlinks_block,Test,cell-crops,test_fixture,pytest: descubrimiento test_*; no ejecutar suites PostgreSQL en esta fase,Fixture o aserción; no configura runtime,Conservar prueba del contrato,victim = root / 'cell-crops/run/a'; victim.unlink(); victim.symlink_to(root / 'model-explanations/keep'),True
backend_api/tests/test_smear_reset_tool.py,312,test_symlinks_block,Test,model-explanations,test_fixture,pytest: descubrimiento test_*; no ejecutar suites PostgreSQL en esta fase,Fixture o aserción; no configura runtime,Conservar prueba del contrato,victim = root / 'cell-crops/run/a'; victim.unlink(); victim.symlink_to(root / 'model-explanations/keep'),True
backend_api/tests/test_smear_reset_tool.py,314,test_symlinks_block,Test,cell-crops,test_fixture,pytest: descubrimiento test_*; no ejecutar suites PostgreSQL en esta fase,Fixture o aserción; no configura runtime,Conservar prueba del contrato,"victim = root / 'cell-crops/run'; victim.rename(root / 'moved'); victim.symlink_to(root / 'moved', target_is_directory=True)",True
backend_api/tests/test_smear_reset_tool.py,320,test_symlinks_block,Test,model-explanations,test_fixture,pytest: descubrimiento test_*; no ejecutar suites PostgreSQL en esta fase,Fixture o aserción; no configura runtime,Conservar prueba del contrato,assert (root / 'model-explanations/keep').read_bytes() == b'keep',True
backend_api/tests/test_smear_reset_tool.py,404,test_cli_authorization,Test,STORAGE_ROOT,test_fixture,pytest: descubrimiento test_*; no ejecutar suites PostgreSQL en esta fase,Fixture o aserción; no configura runtime,Conservar prueba del contrato,"monkeypatch.setenv('STORAGE_ROOT', str(root)); monkeypatch.setenv('SMEAR_RESET_ALLOW_EXECUTION', optin)",True
backend_api/tests/test_smear_reset_tool.py,474,test_changed_preserved_file_blocks_without_cleanup,Test,model-explanations,test_fixture,pytest: descubrimiento test_*; no ejecutar suites PostgreSQL en esta fase,Fixture o aserción; no configura runtime,Conservar prueba del contrato,(root / 'model-explanations/keep').write_bytes(b'changed'),True
backend_api/tests/test_smear_reset_tool.py,476,test_changed_preserved_file_blocks_without_cleanup,Test,cell-crops,test_fixture,pytest: descubrimiento test_*; no ejecutar suites PostgreSQL en esta fase,Fixture o aserción; no configura runtime,Conservar prueba del contrato,assert (root / 'cell-crops/run/a').exists(),True
backend_api/tests/test_smear_reset_tool.py,504,test_crash_after_manifest_unlink_does_not_reuse_operation,Test,cell-crops,test_fixture,pytest: descubrimiento test_*; no ejecutar suites PostgreSQL en esta fase,Fixture o aserción; no configura runtime,Conservar prueba del contrato,extra = root / 'cell-crops/new'; extra.write_bytes(b'new'),True
backend_api/tests/test_smear_reset_tool.py,519,test_missing_backup_and_operation_id_without_resume,Test,STORAGE_ROOT,test_fixture,pytest: descubrimiento test_*; no ejecutar suites PostgreSQL en esta fase,Fixture o aserción; no configura runtime,Conservar prueba del contrato,"monkeypatch.setenv('STORAGE_ROOT', str(root))",True
backend_api/tests/test_smear_reset_tool.py,531,Rows.mappings,Test,cell-crops,test_fixture,pytest: descubrimiento test_*; no ejecutar suites PostgreSQL en esta fase,Fixture o aserción; no configura runtime,Conservar prueba del contrato,def mappings(self): return [{'snapshot': {'key': 'cell-crops/a'}}],True
backend_api/tests/test_smear_reset_tool.py,535,test_preserved_reference_guard_uses_exact_keys,Test,cell-crops,test_fixture,pytest: descubrimiento test_*; no ejecutar suites PostgreSQL en esta fase,Fixture o aserción; no configura runtime,Conservar prueba del contrato,"reset.validate_preserved_storage_references(Connection(), {'cell-crops/a'})",True
backend_api/tests/test_smear_reset_tool.py,536,test_preserved_reference_guard_uses_exact_keys,Test,cell-crops,test_fixture,pytest: descubrimiento test_*; no ejecutar suites PostgreSQL en esta fase,Fixture o aserción; no configura runtime,Conservar prueba del contrato,"reset.validate_preserved_storage_references(Connection(), {'cell-crops/other'})",True
backend_api/tests/test_smear_reset_tool.py,549,test_dry_run_read_only_and_no_manifest,Test,STORAGE_ROOT,test_fixture,pytest: descubrimiento test_*; no ejecutar suites PostgreSQL en esta fase,Fixture o aserción; no configura runtime,Conservar prueba del contrato,"monkeypatch.setenv('STORAGE_ROOT', str(tmp_path))",True
backend_api/tests/test_smear_reset_tool.py,600,test_lost_commit_acknowledgement_resolves_prepared,Test,cell-crops,test_fixture,pytest: descubrimiento test_*; no ejecutar suites PostgreSQL en esta fase,Fixture o aserción; no configura runtime,Conservar prueba del contrato,assert (root / 'cell-crops/run/a').exists(),True
backend_api/tests/test_smear_reset_tool.py,603,test_lost_commit_acknowledgement_resolves_prepared,Test,cell-crops,test_fixture,pytest: descubrimiento test_*; no ejecutar suites PostgreSQL en esta fase,Fixture o aserción; no configura runtime,Conservar prueba del contrato,assert (root / 'cell-crops/run/a').exists() is (not committed),True
backend_api/tests/test_smear_reset_tool.py,649,test_plan_classifies_canonical_references_and_retains_dml_counts,Test,cell-crops,test_fixture,pytest: descubrimiento test_*; no ejecutar suites PostgreSQL en esta fase,Fixture o aserción; no configura runtime,Conservar prueba del contrato,file = root / 'cell-crops/present'; file.parent.mkdir(); file.write_bytes(b'crop'),True
backend_api/tests/test_smear_reset_tool.py,650,test_plan_classifies_canonical_references_and_retains_dml_counts,Test,cell-crops,test_fixture,pytest: descubrimiento test_*; no ejecutar suites PostgreSQL en esta fase,Fixture o aserción; no configura runtime,Conservar prueba del contrato,"rows.append(crop_row('present-id', 'cell-crops/present'))",True
backend_api/tests/test_smear_reset_tool.py,651,test_plan_classifies_canonical_references_and_retains_dml_counts,Test,cell-crops,test_fixture,pytest: descubrimiento test_*; no ejecutar suites PostgreSQL en esta fase,Fixture o aserción; no configura runtime,Conservar prueba del contrato,"if absent: rows.append(crop_row('absent-id', 'cell-crops/missing/absent'))",True
backend_api/tests/test_smear_reset_tool.py,668,test_smear_reset_tool.py,Test,cell-crops,test_fixture,pytest: descubrimiento test_*; no ejecutar suites PostgreSQL en esta fase,Fixture o aserción; no configura runtime,Conservar prueba del contrato,"@pytest.mark.parametrize('key', ['', None, '../escape', '/host/private/secret', 'cell-crops/../x',",True
backend_api/tests/test_smear_reset_tool.py,669,test_smear_reset_tool.py,Test,cell-crops,test_fixture,pytest: descubrimiento test_*; no ejecutar suites PostgreSQL en esta fase,Fixture o aserción; no configura runtime,Conservar prueba del contrato,"'cell-crops//x', 'cell-crops/./x', 'cell-crops',",True
backend_api/tests/test_smear_reset_tool.py,670,test_smear_reset_tool.py,Test,cell-crops,test_fixture,pytest: descubrimiento test_*; no ejecutar suites PostgreSQL en esta fase,Fixture o aserción; no configura runtime,Conservar prueba del contrato,"'microscopy-images/wrong-table', 'cell-crops/host\\x',",True
backend_api/tests/test_smear_reset_tool.py,670,test_smear_reset_tool.py,Test,microscopy-images,test_fixture,pytest: descubrimiento test_*; no ejecutar suites PostgreSQL en esta fase,Fixture o aserción; no configura runtime,Conservar prueba del contrato,"'microscopy-images/wrong-table', 'cell-crops/host\\x',",True
backend_api/tests/test_smear_reset_tool.py,671,test_smear_reset_tool.py,Test,backend_api/var/storage,test_fixture,pytest: descubrimiento test_*; no ejecutar suites PostgreSQL en esta fase,Fixture o aserción; no configura runtime,Conservar prueba del contrato,"'var/storage/cell-crops/x', 'backend_api/var/storage/cell-crops/x'])",True
backend_api/tests/test_smear_reset_tool.py,671,test_smear_reset_tool.py,Test,cell-crops,test_fixture,pytest: descubrimiento test_*; no ejecutar suites PostgreSQL en esta fase,Fixture o aserción; no configura runtime,Conservar prueba del contrato,"'var/storage/cell-crops/x', 'backend_api/var/storage/cell-crops/x'])",True
backend_api/tests/test_smear_reset_tool.py,671,test_smear_reset_tool.py,Test,var/storage,test_fixture,pytest: descubrimiento test_*; no ejecutar suites PostgreSQL en esta fase,Fixture o aserción; no configura runtime,Conservar prueba del contrato,"'var/storage/cell-crops/x', 'backend_api/var/storage/cell-crops/x'])",True
backend_api/tests/test_smear_reset_tool.py,679,test_present_metadata_mismatch_blocks,Test,cell-crops,test_fixture,pytest: descubrimiento test_*; no ejecutar suites PostgreSQL en esta fase,Fixture o aserción; no configura runtime,Conservar prueba del contrato,file = tmp_path / 'cell-crops/file'; file.parent.mkdir(); file.write_bytes(b'crop'),True
backend_api/tests/test_smear_reset_tool.py,680,test_present_metadata_mismatch_blocks,Test,cell-crops,test_fixture,pytest: descubrimiento test_*; no ejecutar suites PostgreSQL en esta fase,Fixture o aserción; no configura runtime,Conservar prueba del contrato,"row = crop_row('id', 'cell-crops/file'); row[field] = value",True
backend_api/tests/test_smear_reset_tool.py,690,test_reference_physical_type_is_not_misclassified_as_missing,Test,cell-crops,test_fixture,pytest: descubrimiento test_*; no ejecutar suites PostgreSQL en esta fase,Fixture o aserción; no configura runtime,Conservar prueba del contrato,"(root / 'cell-crops').symlink_to(outside, target_is_directory=True)",True
backend_api/tests/test_smear_reset_tool.py,691,test_reference_physical_type_is_not_misclassified_as_missing,Test,cell-crops,test_fixture,pytest: descubrimiento test_*; no ejecutar suites PostgreSQL en esta fase,Fixture o aserción; no configura runtime,Conservar prueba del contrato,elif kind == 'parent_file': (root / 'cell-crops').write_bytes(b'x'),True
backend_api/tests/test_smear_reset_tool.py,693,test_reference_physical_type_is_not_misclassified_as_missing,Test,cell-crops,test_fixture,pytest: descubrimiento test_*; no ejecutar suites PostgreSQL en esta fase,Fixture o aserción; no configura runtime,Conservar prueba del contrato,(root / 'cell-crops').mkdir(),True
backend_api/tests/test_smear_reset_tool.py,694,test_reference_physical_type_is_not_misclassified_as_missing,Test,cell-crops,test_fixture,pytest: descubrimiento test_*; no ejecutar suites PostgreSQL en esta fase,Fixture o aserción; no configura runtime,Conservar prueba del contrato,if kind == 'directory': (root / 'cell-crops/file').mkdir(),True
backend_api/tests/test_smear_reset_tool.py,695,test_reference_physical_type_is_not_misclassified_as_missing,Test,cell-crops,test_fixture,pytest: descubrimiento test_*; no ejecutar suites PostgreSQL en esta fase,Fixture o aserción; no configura runtime,Conservar prueba del contrato,else: (root / 'cell-crops/file').symlink_to(outside / 'missing'),True
backend_api/tests/test_smear_reset_tool.py,697,test_reference_physical_type_is_not_misclassified_as_missing,Test,cell-crops,test_fixture,pytest: descubrimiento test_*; no ejecutar suites PostgreSQL en esta fase,Fixture o aserción; no configura runtime,Conservar prueba del contrato,"reset.build_manifest(ReferenceConnection({'cell_crops': [crop_row('id', 'cell-crops/file')]}), root)",True
backend_api/tests/test_smear_reset_tool.py,703,test_shared_storage_identity_is_ambiguous,Test,cell-crops,test_fixture,pytest: descubrimiento test_*; no ejecutar suites PostgreSQL en esta fase,Fixture o aserción; no configura runtime,Conservar prueba del contrato,file = tmp_path / 'cell-crops/file'; file.parent.mkdir(); file.write_bytes(b'crop'),True
backend_api/tests/test_smear_reset_tool.py,704,test_shared_storage_identity_is_ambiguous,Test,cell-crops,test_fixture,pytest: descubrimiento test_*; no ejecutar suites PostgreSQL en esta fase,Fixture o aserción; no configura runtime,Conservar prueba del contrato,"rows = [crop_row('one', 'cell-crops/file'), crop_row('two', 'cell-crops/file')]",True
backend_api/tests/test_smear_reset_tool.py,710,test_optional_expected_metadata_is_auditable,Test,cell-crops,test_fixture,pytest: descubrimiento test_*; no ejecutar suites PostgreSQL en esta fase,Fixture o aserción; no configura runtime,Conservar prueba del contrato,"row = crop_row('absent', 'cell-crops/absent'); row.update(file_size_bytes=None, sha256=None)",True
backend_api/tests/test_smear_reset_tool.py,713,test_optional_expected_metadata_is_auditable,Test,cell-crops,test_fixture,pytest: descubrimiento test_*; no ejecutar suites PostgreSQL en esta fase,Fixture o aserción; no configura runtime,Conservar prueba del contrato,file = tmp_path / 'cell-crops/present'; file.parent.mkdir(); file.write_bytes(b'crop'),True
backend_api/tests/test_smear_reset_tool.py,714,test_optional_expected_metadata_is_auditable,Test,cell-crops,test_fixture,pytest: descubrimiento test_*; no ejecutar suites PostgreSQL en esta fase,Fixture o aserción; no configura runtime,Conservar prueba del contrato,row['relative_storage_key'] = 'cell-crops/present',True
backend_api/tests/test_smear_reset_tool.py,724,missing_recovery,Test,cell-crops,test_fixture,pytest: descubrimiento test_*; no ejecutar suites PostgreSQL en esta fase,Fixture o aserción; no configura runtime,Conservar prueba del contrato,"'cell-crops/absent/not-created', 4, hashlib.sha256(b'crop').hexdigest())",True
backend_api/tests/test_smear_reset_tool.py,745,test_recovery_never_opens_or_unlinks_missing_reference,Test,model-explanations,test_fixture,pytest: descubrimiento test_*; no ejecutar suites PostgreSQL en esta fase,Fixture o aserción; no configura runtime,Conservar prueba del contrato,assert (root / 'model-explanations/keep').read_bytes() == b'keep',True
backend_api/tests/test_smear_reset_tool.py,754,test_appeared_missing_key_blocks_without_open_or_deletion,Test,model-explanations,test_fixture,pytest: descubrimiento test_*; no ejecutar suites PostgreSQL en esta fase,Fixture o aserción; no configura runtime,Conservar prueba del contrato,else: file.symlink_to(root / 'model-explanations/keep'),True
backend_api/tests/test_smear_reset_tool.py,762,test_appeared_missing_key_blocks_without_open_or_deletion,Test,cell-crops,test_fixture,pytest: descubrimiento test_*; no ejecutar suites PostgreSQL en esta fase,Fixture o aserción; no configura runtime,Conservar prueba del contrato,assert (root / 'cell-crops/run/a').exists(),True
backend_api/tests/test_smear_reset_tool.py,784,test_missing_only_completes_without_cleanup_pending,Test,cell-crops,test_fixture,pytest: descubrimiento test_*; no ejecutar suites PostgreSQL en esta fase,Fixture o aserción; no configura runtime,Conservar prueba del contrato,assert (root / 'cell-crops/run/a').exists(),True
backend_api/tests/test_smear_reset_tool.py,799,test_smear_reset_tool.py,Test,cell-crops,test_fixture,pytest: descubrimiento test_*; no ejecutar suites PostgreSQL en esta fase,Fixture o aserción; no configura runtime,Conservar prueba del contrato,"lambda p: p['storage_files'][0].update(storage_key='cell-crops/expanded'),",True
backend_api/tests/test_smear_reset_tool.py,800,test_smear_reset_tool.py,Test,cell-crops,test_fixture,pytest: descubrimiento test_*; no ejecutar suites PostgreSQL en esta fase,Fixture o aserción; no configura runtime,Conservar prueba del contrato,"lambda p: p['storage_files'].append(dict(p['storage_files'][0], storage_key='cell-crops/new')),",True
backend_api/tests/test_smear_reset_tool.py,811,test_unvalidated_physical_target_cannot_be_written,Test,cell-crops,test_fixture,pytest: descubrimiento test_*; no ejecutar suites PostgreSQL en esta fase,Fixture o aserción; no configura runtime,Conservar prueba del contrato,"files[0] = reset.ManifestEntry(**dict(payload['storage_files'][0], storage_key='cell-crops/not-validated'))",True
backend_api/tests/test_smear_reset_tool.py,819,test_missing_preserved_reference_guard_is_not_lost,Test,cell-crops,test_fixture,pytest: descubrimiento test_*; no ejecutar suites PostgreSQL en esta fase,Fixture o aserción; no configura runtime,Conservar prueba del contrato,"connection = ReferenceConnection({'cell_crops': [crop_row('id', 'cell-crops/absent')]})",True
backend_api/tests/test_smear_reset_tool.py,824,test_missing_preserved_reference_guard_is_not_lost,Test,cell-crops,test_fixture,pytest: descubrimiento test_*; no ejecutar suites PostgreSQL en esta fase,Fixture o aserción; no configura runtime,Conservar prueba del contrato,assert observed == [{'cell-crops/absent'}],True
backend_api/tests/test_smear_reset_tool.py,829,test_implementation_has_no_alternate_roots_or_destructive_patterns,Test,backend_api/var/storage,test_fixture,pytest: descubrimiento test_*; no ejecutar suites PostgreSQL en esta fase,Fixture o aserción; no configura runtime,Conservar prueba del contrato,"for forbidden in ('var/storage', 'backend_api/var/storage', 'rm -rf', 'TRUNCATE CASCADE',",True
backend_api/tests/test_smear_reset_tool.py,829,test_implementation_has_no_alternate_roots_or_destructive_patterns,Test,var/storage,test_fixture,pytest: descubrimiento test_*; no ejecutar suites PostgreSQL en esta fase,Fixture o aserción; no configura runtime,Conservar prueba del contrato,"for forbidden in ('var/storage', 'backend_api/var/storage', 'rm -rf', 'TRUNCATE CASCADE',",True
backend_api/tests/test_smear_reset_tool.py,840,test_cli_error_output_is_sanitized,Test,STORAGE_ROOT,test_fixture,pytest: descubrimiento test_*; no ejecutar suites PostgreSQL en esta fase,Fixture o aserción; no configura runtime,Conservar prueba del contrato,"monkeypatch.setenv('STORAGE_ROOT', str(tmp_path))",True
backend_api/tests/test_smear_reset_tool.py,850,test_full_dry_run_accepts_missing_without_dml_or_manifest,Test,cell-crops,test_fixture,pytest: descubrimiento test_*; no ejecutar suites PostgreSQL en esta fase,Fixture o aserción; no configura runtime,Conservar prueba del contrato,"connection = ReferenceConnection({'cell_crops': [crop_row('missing-id', 'cell-crops/absent')]})",True
backend_api/tests/test_smear_reset_tool.py,866,test_full_dry_run_accepts_missing_without_dml_or_manifest,Test,STORAGE_ROOT,test_fixture,pytest: descubrimiento test_*; no ejecutar suites PostgreSQL en esta fase,Fixture o aserción; no configura runtime,Conservar prueba del contrato,"monkeypatch.setenv('STORAGE_ROOT', str(tmp_path))",True
backend_api/tests/test_smear_reset_tool.py,942,test_execute_mixed_references_commits_all_rows_before_physical_cleanup,Test,cell-crops,test_fixture,pytest: descubrimiento test_*; no ejecutar suites PostgreSQL en esta fase,Fixture o aserción; no configura runtime,Conservar prueba del contrato,assert (root / 'cell-crops/run/a').exists(),True
backend_api/tests/test_smear_reset_tool.py,950,test_execute_mixed_references_commits_all_rows_before_physical_cleanup,Test,model-explanations,test_fixture,pytest: descubrimiento test_*; no ejecutar suites PostgreSQL en esta fase,Fixture o aserción; no configura runtime,Conservar prueba del contrato,assert (root / 'model-explanations/keep').read_bytes() == b'keep',True
backend_api/tests/test_smear_reset_tool.py,962,test_missing_references_respect_every_recovery_state,Test,cell-crops,test_fixture,pytest: descubrimiento test_*; no ejecutar suites PostgreSQL en esta fase,Fixture o aserción; no configura runtime,Conservar prueba del contrato,assert path.exists() and (root / 'cell-crops/run/a').exists(),True
backend_api/tests/test_smear_reset_tool.py,1005,tamper,Test,cell-crops,test_fixture,pytest: descubrimiento test_*; no ejecutar suites PostgreSQL en esta fase,Fixture o aserción; no configura runtime,Conservar prueba del contrato,current['storage_files'][0]['storage_key'] = 'cell-crops/new-target',True
backend_api/tests/test_smear_reset_tool.py,1010,test_recovery_does_not_accept_targets_changed_after_validation,Test,cell-crops,test_fixture,pytest: descubrimiento test_*; no ejecutar suites PostgreSQL en esta fase,Fixture o aserción; no configura runtime,Conservar prueba del contrato,assert (root / 'cell-crops/run/a').exists(),True
backend_api/tests/test_smear_reset_tool.py,1016,test_existing_staging_and_unknown_namespaces_keep_their_contract,Test,model-explanations,test_fixture,pytest: descubrimiento test_*; no ejecutar suites PostgreSQL en esta fase,Fixture o aserción; no configura runtime,Conservar prueba del contrato,model = tmp_path / '.staging/model-explanations/keep'; model.parent.mkdir(); model.write_bytes(b'keep'),True
backend_api/tests/test_smear_reset_tool.py,1043,test_missing_root_is_not_classified_as_missing_file,Test,cell-crops,test_fixture,pytest: descubrimiento test_*; no ejecutar suites PostgreSQL en esta fase,Fixture o aserción; no configura runtime,Conservar prueba del contrato,"reset.build_manifest(ReferenceConnection({'cell_crops': [crop_row('id', 'cell-crops/absent')]}),",True
backend_api/tests/test_smear_reset_tool.py,1052,test_smear_reset_tool.py,Test,cell-crops,test_fixture,pytest: descubrimiento test_*; no ejecutar suites PostgreSQL en esta fase,Fixture o aserción; no configura runtime,Conservar prueba del contrato,"lambda p: p['storage_files'].append(dict(p['storage_files'][0], storage_key='cell-crops/new')),",True
docker-compose.yml,34,docker-compose.yml,Configuración,/app/var/storage,canonical_runtime,Compose env_file y configuración backend,Namespace/key relativo o root científico canónico; no fallback legacy,Conservar contrato actual,STORAGE_ROOT: /app/var/storage,True
docker-compose.yml,34,docker-compose.yml,Configuración,STORAGE_ROOT,canonical_runtime,Compose env_file y configuración backend,Namespace/key relativo o root científico canónico; no fallback legacy,Conservar contrato actual,STORAGE_ROOT: /app/var/storage,True
docker-compose.yml,36,docker-compose.yml,Configuración,/app/var/storage,canonical_runtime,Compose env_file y configuración backend,Namespace/key relativo o root científico canónico; no fallback legacy,Conservar contrato actual,- scientific_storage:/app/var/storage,True
docs/adr/ADR-019-cell-detection-and-review.md,22,ADR-019-cell-detection-and-review.md,Documento,/app/var/storage,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,clínico bajo el contrato `STORAGE_ROOT=/app/var/storage`. No existe una,True
docs/adr/ADR-019-cell-detection-and-review.md,22,ADR-019-cell-detection-and-review.md,Documento,STORAGE_ROOT,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,clínico bajo el contrato `STORAGE_ROOT=/app/var/storage`. No existe una,True
docs/api/delivery2_openapi_v1_draft.yaml,319,delivery2_openapi_v1_draft.yaml,Documento,cell-crops,documentation_historical,Lectores de documentación,Sin acceso a archivos en runtime,Conservar evidencia histórica,/cell-crops/{crop_id}:,True
docs/architecture/cell_detection_data_model.md,144,cell_detection_data_model.md,Documento,cell-crops,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,`cell-crops/{analysis_run}/{detection_run}/{image}/{detection}/crop.png`;,True
docs/architecture/cell_detection_data_model.md,190,cell_detection_data_model.md,Documento,var/storage,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,- PostgreSQL contiene metadata y relaciones; `var/storage` contiene binarios.,True
docs/audits/architecture_audit_2026-09-08.md,12,architecture_audit_2026-09-08.md,Documento,STORAGE_ROOT,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,"> los cuatro commits posteriores (`c0b7686b` unificación STORAGE_ROOT, `a9d60ead`",False
docs/audits/architecture_audit_2026-09-08.md,24,architecture_audit_2026-09-08.md,Documento,/app/var/storage,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,montado en `/app/var/storage` dentro del contenedor `backend`. Esta unificación,False
docs/audits/architecture_audit_2026-09-08.md,28,architecture_audit_2026-09-08.md,Documento,backend_api/var/storage,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,producción ya no lee ni escribe en `var/storage/` ni `backend_api/var/storage/`** —,False
docs/audits/architecture_audit_2026-09-08.md,28,architecture_audit_2026-09-08.md,Documento,var/storage,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,producción ya no lee ni escribe en `var/storage/` ni `backend_api/var/storage/`** —,False
